"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"72","1981","5","Karnataka","Chitradurga","0.52","0.0","13.68","23.7","59.11","20.53","44.74","62.89","119.16","118.68","29.65","8.86"
"72","1982","5","Karnataka","Chitradurga","0.0","0.0","0.23","13.91","51.63","37.79","45.49","33.11","74.98","79.34","42.13","0.31"
"72","1983","5","Karnataka","Chitradurga","0.0","0.0","0.01","1.92","55.28","72.89","51.52","65.43","85.59","103.2","7.36","22.42"
"72","1984","5","Karnataka","Chitradurga","0.16","3.83","16.05","32.45","29.14","37.67","77.49","17.2","83.62","94.76","4.33","7.07"
"72","1985","5","Karnataka","Chitradurga","1.06","0.38","4.18","16.41","74.37","26.76","44.73","33.71","50.02","106.74","19.85","2.42"
"72","1986","5","Karnataka","Chitradurga","2.23","2.73","1.17","12.13","59.19","47.12","33.61","33.9","111.69","85.83","50.05","5.21"
"72","1987","5","Karnataka","Chitradurga","0.04","0.27","4.58","20.58","79.1","27.96","35.83","42.09","61.46","123.44","14.25","34.03"
"72","1988","5","Karnataka","Chitradurga","0.0","0.69","0.38","52.91","58.96","29.93","97.61","70.81","153.94","27.26","9.58","12.06"
"72","1989","5","Karnataka","Chitradurga","0.0","0.0","5.21","21.47","35.57","30.7","89.17","26.96","100.14","107.84","5.05","2.09"
"72","1990","5","Karnataka","Chitradurga","0.17","0.11","1.19","16.46","73.67","22.31","36.14","38.01","43.44","98.73","22.09","2.31"
"72","1991","5","Karnataka","Chitradurga","0.05","0.5","0.16","44.1","93.62","75.9","50.79","45.51","72.51","147.47","48.33","0.11"
"72","1992","5","Karnataka","Chitradurga","0.04","0.0","0.0","10.97","62.65","50.91","55.26","44.93","85.42","113.73","39.22","0.74"
"72","1993","5","Karnataka","Chitradurga","0.0","0.0","5.95","18.46","53.58","49.41","57.66","39.2","63.2","155.9","13.76","28.04"
"72","1994","5","Karnataka","Chitradurga","0.1","0.7","0.94","40.57","66.56","42.71","68.19","37.1","45.16","187.84","12.44","2.73"
"72","1995","5","Karnataka","Chitradurga","2.2","0.0","2.99","21.35","59.63","57.42","63.54","64.78","87.61","149.76","9.12","0.06"
"72","1996","5","Karnataka","Chitradurga","0.02","0.2","1.03","37.25","100.88","76.2","37.49","67.94","85.52","100.24","6.69","8.95"
"72","1997","5","Karnataka","Chitradurga","0.67","0.0","5.33","31.33","28.81","49.87","28.64","62.64","65.38","170.27","53.66","28.54"
"72","1998","5","Karnataka","Chitradurga","0.0","0.72","0.3","27.94","126.03","25.11","100.7","86.18","97.5","146.55","25.91","10.77"
"72","1999","5","Karnataka","Chitradurga","0.0","2.32","0.62","29.41","112.74","35.57","56.68","28.03","52.37","156.2","16.37","4.46"
"72","2000","5","Karnataka","Chitradurga","0.02","0.7","0.02","37.15","68.36","35.58","56.57","70.47","92.38","146.66","10.86","6.93"
"72","2001","5","Karnataka","Chitradurga","0.46","0.33","0.76","38.49","26.69","18.19","57.7","33.1","73.84","116.14","17.58","3.42"
"72","2002","5","Karnataka","Chitradurga","0.12","0.27","0.23","6.91","134.21","53.58","23.45","33.69","33.18","156.44","12.46","1.22"
"72","2003","5","Karnataka","Chitradurga","0.0","0.49","2.44","43.56","7.42","47.5","48.06","38.0","36.81","142.52","9.0","0.77"
"72","2004","5","Karnataka","Chitradurga","0.5","0.31","0.63","28.48","104.61","31.21","100.28","35.79","85.25","102.0","16.28","0.04"
"72","2005","5","Karnataka","Chitradurga","0.34","1.57","1.71","48.04","56.45","60.77","78.28","60.28","126.75","157.38","18.55","4.12"
"72","2006","5","Karnataka","Chitradurga","0.09","0.0","20.13","18.94","97.63","53.69","43.73","37.79","80.17","103.81","22.86","0.08"
"72","2007","5","Karnataka","Chitradurga","0.0","0.48","0.24","57.32","67.82","40.91","87.73","72.7","143.66","96.49","30.81","9.77"
"72","2008","5","Karnataka","Chitradurga","0.05","7.77","16.9","35.77","34.72","38.48","101.18","85.97","91.24","132.25","22.85","5.98"
"72","2009","5","Karnataka","Chitradurga","0.01","0.0","4.09","21.14","65.93","79.35","34.97","44.73","134.2","103.59","50.67","9.05"
"72","2010","5","Karnataka","Chitradurga","0.08","0.2","0.82","45.94","48.75","59.02","61.46","47.8","111.22","132.76","65.15","5.08"
"72","2011","5","Karnataka","Chitradurga","0.0","7.83","0.09","48.78","62.58","27.06","62.29","78.33","88.08","129.74","17.85","2.18"
"72","2012","5","Karnataka","Chitradurga","0.04","0.44","0.02","23.18","50.85","11.28","43.23","54.95","56.1","69.0","36.7","6.41"
"72","2013","5","Karnataka","Chitradurga","0.0","2.27","1.62","17.38","72.57","68.12","75.47","33.22","124.41","91.68","34.06","0.58"
"72","2014","5","Karnataka","Chitradurga","0.0","0.22","2.25","14.0","54.97","52.03","70.91","49.43","107.27","222.93","22.02","7.9"
"72","2015","5","Karnataka","Chitradurga","0.85","0.0","10.04","47.9","83.66","34.52","48.84","34.2","61.66","68.07","68.96","1.54"
"73","1966","5","Karnataka","Bellary","5.26","4.91","4.61","4.34","4.11","3.9","41.91","26.83","66.62","50.05","43.16","23.05"
"73","1967","5","Karnataka","Bellary","11.28","0.0","2.53","34.44","32.79","74.85","160.07","47.64","83.24","114.4","1.26","9.68"
"73","1968","5","Karnataka","Bellary","0.41","6.44","6.88","41.47","46.98","84.83","93.6","19.51","243.79","113.22","22.14","10.6"
"73","1969","5","Karnataka","Bellary","0.0","0.0","4.58","19.81","69.22","51.31","87.01","167.38","55.2","139.68","28.63","7.72"
"73","1970","5","Karnataka","Bellary","12.9","10.89","9.46","8.38","7.53","6.85","6.57","8.46","19.77","26.43","18.0","14.13"
"73","1971","5","Karnataka","Bellary","11.75","10.1","8.88","7.94","7.18","6.56","6.04","5.61","7.53","6.62","5.96","5.46"
"73","1972","5","Karnataka","Bellary","5.05","4.71","4.41","4.16","3.94","3.74","3.56","3.4","29.61","19.52","15.08","12.41"
"73","1973","5","Karnataka","Bellary","10.59","9.26","8.24","7.43","6.77","6.8","6.25","14.09","11.34","56.2","27.71","19.73"
"73","1974","5","Karnataka","Bellary","0.0","0.0","3.53","42.58","104.82","42.64","75.58","62.54","236.16","132.03","3.92","0.0"
"73","1975","5","Karnataka","Bellary","2.34","0.12","5.21","12.23","82.24","46.8","136.44","93.33","149.96","170.71","33.1","0.8"
"73","1976","5","Karnataka","Bellary","0.0","0.0","0.41","56.38","13.45","53.68","54.76","88.69","45.84","23.39","37.77","0.01"
"73","1977","5","Karnataka","Bellary","0.0","0.77","6.35","58.95","128.2","75.74","95.56","111.98","78.21","137.28","53.16","0.04"
"73","1978","5","Karnataka","Bellary","0.01","5.23","0.39","42.37","77.64","54.12","106.0","77.61","174.6","81.89","46.53","35.09"
"73","1979","5","Karnataka","Bellary","0.01","5.89","2.79","14.15","60.05","71.82","60.53","68.34","191.24","55.24","70.92","0.01"
"73","1980","5","Karnataka","Bellary","0.0","0.0","2.4","34.77","41.37","54.31","75.25","71.1","139.11","54.33","26.31","3.79"
"73","1981","5","Karnataka","Bellary","4.7","0.0","12.52","32.77","55.15","47.51","70.11","93.76","210.32","105.7","36.19","6.14"
"73","1982","5","Karnataka","Bellary","0.0","0.0","0.29","20.09","50.94","64.08","90.14","44.9","126.98","80.55","60.89","0.12"
"73","1983","5","Karnataka","Bellary","0.0","0.0","0.18","0.9","51.81","111.51","91.58","117.11","168.14","110.09","9.37","19.62"
"73","1984","5","Karnataka","Bellary","1.32","1.52","11.26","38.12","14.92","48.16","138.0","32.56","101.51","78.81","3.29","13.22"
"73","1985","5","Karnataka","Bellary","2.46","0.04","4.04","19.11","61.96","43.36","64.92","60.12","65.5","113.37","12.29","3.32"
"73","1986","5","Karnataka","Bellary","9.32","1.63","1.87","22.22","33.27","81.45","47.08","65.1","113.62","77.32","53.9","8.81"
"73","1987","5","Karnataka","Bellary","0.86","0.3","5.98","17.36","81.53","39.53","57.32","66.71","107.17","112.95","15.54","39.89"
"73","1988","5","Karnataka","Bellary","0.0","1.92","0.1","58.81","31.95","59.32","130.04","113.55","233.99","30.6","5.17","15.46"
"73","1989","5","Karnataka","Bellary","0.01","0.0","8.86","31.7","26.29","59.73","131.16","50.72","155.27","71.58","3.83","2.7"
"73","1990","5","Karnataka","Bellary","0.36","0.21","2.51","18.44","82.02","41.05","53.65","73.49","65.39","99.89","26.85","1.36"
"73","1991","5","Karnataka","Bellary","0.33","0.23","0.05","54.82","62.1","127.4","76.58","80.91","123.4","99.8","40.3","0.23"
"73","1992","5","Karnataka","Bellary","0.07","0.0","0.0","12.35","63.06","77.34","73.33","89.36","149.43","101.32","50.98","0.4"
"73","1993","5","Karnataka","Bellary","0.0","0.0","6.87","18.85","41.16","75.9","90.65","71.75","88.74","156.84","8.81","31.7"
"73","1994","5","Karnataka","Bellary","1.56","0.74","0.26","54.0","35.97","62.94","115.32","75.77","68.97","201.63","14.18","1.72"
"73","1995","5","Karnataka","Bellary","11.65","0.0","4.27","21.96","55.6","111.08","93.95","97.67","133.56","182.83","12.01","0.04"
"73","1996","5","Karnataka","Bellary","0.05","0.13","0.27","39.85","94.74","112.5","58.48","105.57","131.58","110.34","16.69","5.31"
"73","1997","5","Karnataka","Bellary","4.33","0.0","5.48","37.25","21.73","66.72","53.98","114.77","74.73","133.2","49.54","40.86"
"73","1998","5","Karnataka","Bellary","0.03","0.09","0.1","21.0","116.14","46.39","129.68","131.22","140.74","138.62","27.43","6.88"
"73","1999","5","Karnataka","Bellary","0.0","1.0","0.16","21.05","107.09","57.48","83.67","45.93","76.86","131.49","10.45","3.13"
"73","2000","5","Karnataka","Bellary","0.0","0.39","0.04","35.63","76.22","65.81","81.04","122.56","141.98","109.63","8.02","4.23"
"73","2001","5","Karnataka","Bellary","1.62","0.04","2.84","25.8","18.03","43.66","70.12","65.89","99.45","108.78","18.89","2.78"
"73","2002","5","Karnataka","Bellary","1.17","0.24","0.72","8.48","126.52","80.04","32.23","73.86","41.78","140.57","7.36","0.76"
"73","2003","5","Karnataka","Bellary","0.01","0.56","4.11","41.92","9.01","79.32","69.32","59.55","53.7","137.43","5.53","0.47"
"73","2004","5","Karnataka","Bellary","1.51","0.13","1.74","32.67","86.94","50.61","116.78","68.97","115.5","78.83","15.03","0.04"
"73","2005","5","Karnataka","Bellary","0.7","1.02","1.9","54.43","37.89","110.3","121.55","96.41","235.9","158.91","10.84","2.42"
"73","2006","5","Karnataka","Bellary","0.22","0.0","20.15","26.07","103.55","79.44","77.19","84.31","137.66","95.91","32.81","0.04"
"73","2007","5","Karnataka","Bellary","0.0","0.34","0.06","52.04","43.33","90.68","112.63","123.24","226.72","64.67","39.2","6.13"
"73","2008","5","Karnataka","Bellary","0.13","6.99","19.24","44.11","28.04","54.21","111.33","154.85","154.57","91.97","27.34","8.24"
"73","2009","5","Karnataka","Bellary","0.06","0.0","3.51","21.78","51.0","103.47","65.79","86.98","200.37","126.12","56.72","7.04"
"73","2010","5","Karnataka","Bellary","1.49","0.13","0.51","38.42","29.45","108.34","100.92","88.71","209.96","119.18","71.06","9.36"
"73","2011","5","Karnataka","Bellary","0.03","4.42","0.14","50.23","45.67","43.68","93.01","124.3","138.66","123.75","14.78","1.36"
"73","2012","5","Karnataka","Bellary","0.16","0.05","0.0","34.31","33.45","28.62","72.19","86.29","99.73","66.63","34.8","3.98"
"73","2013","5","Karnataka","Bellary","0.0","2.23","1.34","32.24","51.42","110.02","104.87","57.62","191.55","107.19","23.14","0.42"
"73","2014","5","Karnataka","Bellary","0.0","0.24","4.7","16.85","59.57","66.57","107.71","88.91","121.86","175.85","33.29","12.98"
"73","2015","5","Karnataka","Bellary","2.32","0.0","10.79","68.64","59.0","64.59","56.37","51.78","84.3","67.78","45.41","0.9"
"74","1966","5","Karnataka","Dharwad","14.66","12.5","10.91","9.69","14.26","14.32","84.34","52.24","92.6","90.16","93.56","38.56"
"74","1967","5","Karnataka","Dharwad","0.87","0.0","1.4","52.07","49.08","161.09","327.09","129.22","100.98","132.48","3.16","23.34"
"74","1968","5","Karnataka","Dharwad","0.01","12.19","4.03","59.98","58.63","173.38","190.35","71.44","115.14","159.23","25.13","1.48"
"74","1969","5","Karnataka","Dharwad","0.01","0.0","18.02","48.74","47.09","47.21","280.25","282.36","90.1","121.09","50.78","4.17"
"74","1970","5","Karnataka","Dharwad","19.94","16.06","13.5","11.68","10.32","9.73","70.08","70.6","68.16","86.97","35.95","24.37"
"74","1971","5","Karnataka","Dharwad","18.76","15.35","13.02","11.33","10.04","45.42","47.22","48.11","53.6","37.6","22.04","16.65"
"74","1972","5","Karnataka","Dharwad","13.62","11.61","10.16","9.06","8.18","7.51","60.31","46.36","48.58","31.7","21.06","16.12"
"74","1973","5","Karnataka","Dharwad","13.28","11.37","9.97","8.91","8.05","29.08","59.6","60.63","44.41","73.47","35.12","23.78"
"74","1974","5","Karnataka","Dharwad","0.0","0.0","28.95","60.73","144.69","102.33","173.53","115.47","224.47","172.06","0.85","0.0"
"74","1975","5","Karnataka","Dharwad","0.32","4.22","1.09","21.23","88.17","154.38","260.57","119.47","193.17","173.61","51.84","0.24"
"74","1976","5","Karnataka","Dharwad","0.0","0.0","4.22","67.41","6.26","140.52","158.27","120.87","82.33","26.46","95.63","0.0"
"74","1977","5","Karnataka","Dharwad","0.0","0.72","17.66","62.95","98.71","147.85","239.46","115.38","91.3","169.13","115.96","0.01"
"74","1978","5","Karnataka","Dharwad","0.0","10.11","0.02","50.07","147.38","100.88","156.8","166.67","141.01","80.81","65.13","15.59"
"74","1979","5","Karnataka","Dharwad","0.0","7.07","2.22","14.58","65.81","113.97","145.44","168.95","169.23","71.61","110.34","0.0"
"74","1980","5","Karnataka","Dharwad","0.0","0.0","2.24","89.24","62.54","110.31","237.82","162.16","101.66","50.5","42.51","10.74"
"74","1981","5","Karnataka","Dharwad","0.63","0.0","12.44","50.37","120.93","81.23","193.12","154.4","212.49","68.45","21.32","0.94"
"74","1982","5","Karnataka","Dharwad","0.0","0.0","0.16","34.66","117.43","108.91","252.83","94.37","97.21","108.83","57.89","0.08"
"74","1983","5","Karnataka","Dharwad","0.0","0.0","0.0","0.03","42.39","220.07","237.79","164.94","175.33","89.54","25.14","20.91"
"74","1984","5","Karnataka","Dharwad","0.06","12.49","19.34","97.65","27.03","69.18","291.66","82.09","119.72","158.68","4.4","25.72"
"74","1985","5","Karnataka","Dharwad","0.19","0.15","2.66","36.71","119.67","53.17","133.84","119.29","55.51","165.93","11.36","0.73"
"74","1986","5","Karnataka","Dharwad","1.1","0.73","5.54","26.21","39.69","130.34","99.79","97.34","61.15","96.03","89.89","4.7"
"74","1987","5","Karnataka","Dharwad","0.17","1.32","5.38","10.31","164.4","46.62","133.75","90.54","126.39","129.99","21.75","50.33"
"74","1988","5","Karnataka","Dharwad","0.0","0.91","0.1","84.36","18.2","138.78","222.04","168.1","237.01","44.67","1.83","11.59"
"74","1989","5","Karnataka","Dharwad","0.01","0.0","19.37","65.18","33.29","107.85","223.87","84.45","161.05","39.91","2.96","1.69"
"74","1990","5","Karnataka","Dharwad","0.02","0.0","0.67","28.36","63.52","59.16","140.27","114.44","57.78","128.08","44.83","0.33"
"74","1991","5","Karnataka","Dharwad","0.0","0.0","0.15","99.43","71.21","204.32","190.81","122.21","114.95","42.73","26.27","0.11"
"74","1992","5","Karnataka","Dharwad","0.0","0.0","0.0","19.2","100.32","107.66","186.03","151.51","179.45","128.79","91.94","0.0"
"74","1993","5","Karnataka","Dharwad","0.0","0.0","16.59","21.63","43.5","128.68","220.13","110.98","70.53","220.05","9.85","32.94"
"74","1994","5","Karnataka","Dharwad","0.12","0.23","0.38","104.55","35.91","118.3","336.35","142.31","79.89","250.25","5.99","0.46"
"74","1995","5","Karnataka","Dharwad","1.85","0.0","2.09","32.11","40.2","281.98","205.11","126.19","123.73","215.96","10.23","0.0"
"74","1996","5","Karnataka","Dharwad","0.02","0.4","0.45","28.82","202.97","185.53","110.73","98.63","128.44","169.53","8.24","2.23"
"74","1997","5","Karnataka","Dharwad","1.19","0.0","9.72","31.18","17.04","126.45","123.95","217.52","37.1","116.94","60.2","57.07"
"74","1998","5","Karnataka","Dharwad","0.0","0.3","0.1","9.48","245.41","90.12","230.54","153.8","145.04","126.49","51.73","4.03"
"74","1999","5","Karnataka","Dharwad","0.0","0.72","0.28","8.62","159.66","110.01","184.06","56.44","62.7","203.1","7.0","0.92"
"74","2000","5","Karnataka","Dharwad","0.0","0.01","0.0","41.02","136.24","88.17","174.57","127.4","155.99","107.69","10.78","2.47"
"74","2001","5","Karnataka","Dharwad","0.12","0.15","1.34","32.61","21.77","51.87","169.22","95.54","80.26","110.28","35.25","2.04"
"74","2002","5","Karnataka","Dharwad","0.07","0.9","0.36","14.76","223.86","95.69","70.11","139.1","33.47","167.03","3.6","0.18"
"74","2003","5","Karnataka","Dharwad","0.0","0.78","10.31","46.2","19.13","178.19","86.34","74.65","54.48","140.03","5.76","0.1"
"74","2004","5","Karnataka","Dharwad","0.09","0.0","1.06","24.13","121.18","97.85","150.49","148.88","80.85","70.49","30.59","0.0"
"74","2005","5","Karnataka","Dharwad","0.06","0.56","1.44","83.62","25.57","254.24","215.42","150.87","294.71","146.22","6.45","0.46"
"74","2006","5","Karnataka","Dharwad","0.02","0.0","42.02","12.41","141.88","118.06","199.39","165.18","162.91","154.66","40.67","0.0"
"74","2007","5","Karnataka","Dharwad","0.0","0.0","0.09","52.37","49.84","215.79","231.23","193.54","249.0","59.34","76.29","1.74"
"74","2008","5","Karnataka","Dharwad","0.0","14.61","32.77","83.53","28.32","81.09","168.61","207.42","182.63","80.52","21.11","16.2"
"74","2009","5","Karnataka","Dharwad","0.0","0.0","6.59","19.69","55.72","174.46","223.52","103.08","208.43","222.87","109.58","2.77"
"74","2010","5","Karnataka","Dharwad","0.38","0.0","0.29","41.65","17.16","229.9","186.96","144.47","259.76","170.81","116.09","3.81"
"74","2011","5","Karnataka","Dharwad","0.0","2.97","0.0","88.3","55.59","84.0","222.08","178.04","177.08","157.54","16.13","0.29"
"74","2012","5","Karnataka","Dharwad","0.0","0.15","0.0","63.15","30.77","39.15","151.23","129.82","114.38","76.84","32.03","0.98"
"74","2013","5","Karnataka","Dharwad","0.0","5.12","2.07","31.67","58.36","177.38","215.9","88.5","196.41","100.16","12.22","0.56"
"74","2014","5","Karnataka","Dharwad","0.0","0.41","8.5","25.58","95.86","68.94","285.28","168.55","103.29","211.63","49.85","23.32"
"74","2015","5","Karnataka","Dharwad","0.13","0.0","25.87","65.75","76.02","97.09","124.09","77.74","68.96","89.14","39.93","0.24"
"75","1966","5","Karnataka","Belgaum","23.7","19.03","16.03","13.92","53.81","62.82","116.8","88.97","110.7","95.85","112.0","61.41"
"75","1967","5","Karnataka","Belgaum","0.09","1.07","2.27","60.43","47.18","227.04","672.2","238.82","136.91","131.2","4.87","29.83"
"75","1968","5","Karnataka","Belgaum","0.02","13.78","10.84","64.69","57.97","217.87","396.4","135.13","100.55","142.35","29.54","1.64"
"75","1969","5","Karnataka","Belgaum","0.01","1.07","22.64","34.81","37.58","73.62","616.0","495.33","107.13","97.99","37.24","4.86"
"75","1970","5","Karnataka","Belgaum","26.34","20.83","17.36","14.94","13.45","35.3","110.58","113.34","106.94","116.31","53.45","34.84"
"75","1971","5","Karnataka","Belgaum","25.79","20.61","17.27","14.89","13.11","64.99","77.52","83.86","88.46","70.89","39.19","27.4"
"75","1972","5","Karnataka","Belgaum","21.13","17.36","14.82","12.98","11.56","25.68","92.09","77.58","76.04","52.77","36.79","25.83"
"75","1973","5","Karnataka","Belgaum","19.93","16.43","14.09","12.38","11.06","48.23","109.31","107.7","88.5","115.66","59.18","36.95"
"75","1974","5","Karnataka","Belgaum","0.0","0.0","37.36","64.34","166.86","155.26","323.88","216.7","226.6","186.57","0.42","0.0"
"75","1975","5","Karnataka","Belgaum","0.08","6.49","0.89","20.5","93.7","264.52","523.31","191.04","227.93","227.37","40.87","0.0"
"75","1976","5","Karnataka","Belgaum","0.0","0.0","10.27","54.72","11.48","210.07","355.25","244.48","91.94","20.84","99.1","0.62"
"75","1977","5","Karnataka","Belgaum","0.0","0.39","31.62","65.29","86.81","239.98","500.57","163.66","95.61","172.42","130.45","1.09"
"75","1978","5","Karnataka","Belgaum","0.0","9.15","0.31","58.79","142.89","149.14","316.17","304.71","162.03","81.63","65.45","5.34"
"75","1979","5","Karnataka","Belgaum","0.0","9.3","0.92","8.3","59.88","142.62","313.68","328.3","201.15","56.46","102.56","0.0"
"75","1980","5","Karnataka","Belgaum","0.0","0.0","5.0","90.25","46.27","185.52","504.21","320.17","98.88","46.27","43.51","15.23"
"75","1981","5","Karnataka","Belgaum","0.19","0.01","14.56","57.46","80.91","163.62","443.33","256.76","264.99","48.39","19.96","0.03"
"75","1982","5","Karnataka","Belgaum","0.0","0.0","0.18","35.53","128.48","153.38","482.58","196.22","109.01","109.94","59.58","0.0"
"75","1983","5","Karnataka","Belgaum","0.0","0.0","0.0","0.0","25.19","316.14","503.28","274.29","178.43","69.59","25.24","22.41"
"75","1984","5","Karnataka","Belgaum","0.01","16.57","32.59","75.35","16.28","75.82","620.55","155.52","129.57","170.42","4.1","18.79"
"75","1985","5","Karnataka","Belgaum","0.01","0.0","2.08","33.39","117.79","70.46","277.86","217.56","59.62","182.35","16.81","0.54"
"75","1986","5","Karnataka","Belgaum","0.18","0.56","8.07","23.21","32.54","185.43","198.43","178.74","51.39","90.34","86.44","9.59"
"75","1987","5","Karnataka","Belgaum","0.08","2.76","6.66","6.76","161.23","62.32","281.49","176.99","132.11","136.36","20.84","59.73"
"75","1988","5","Karnataka","Belgaum","0.0","1.35","0.0","78.33","11.44","209.0","424.78","288.23","271.82","67.85","0.32","11.57"
"75","1989","5","Karnataka","Belgaum","0.02","0.0","29.57","63.75","31.62","171.4","432.68","161.59","172.51","33.28","2.45","1.69"
"75","1990","5","Karnataka","Belgaum","0.0","0.37","0.92","24.59","67.53","86.35","319.0","214.04","67.86","144.35","45.18","0.08"
"75","1991","5","Karnataka","Belgaum","0.0","0.0","0.42","98.28","60.17","290.41","378.18","212.33","122.9","19.16","17.24","0.77"
"75","1992","5","Karnataka","Belgaum","0.0","0.0","0.0","16.78","88.47","136.44","374.07","288.31","201.31","126.83","88.7","0.0"
"75","1993","5","Karnataka","Belgaum","0.0","0.0","23.03","17.59","37.66","176.47","451.89","193.95","89.85","243.42","9.33","38.43"
"75","1994","5","Karnataka","Belgaum","0.04","0.18","0.0","101.52","31.75","166.02","723.32","260.86","92.03","246.41","5.17","0.09"
"75","1995","5","Karnataka","Belgaum","0.28","0.0","1.99","33.33","33.98","378.91","418.64","209.86","142.5","219.02","9.19","0.0"
"75","1996","5","Karnataka","Belgaum","0.02","0.62","0.01","20.3","176.32","239.5","239.46","153.43","140.06","209.29","7.78","1.03"
"75","1997","5","Karnataka","Belgaum","0.3","0.0","12.49","28.71","12.97","175.52","266.5","401.43","39.22","99.19","58.8","67.56"
"75","1998","5","Karnataka","Belgaum","0.0","0.0","0.0","2.41","214.13","129.46","434.47","259.08","156.28","123.82","55.04","3.03"
"75","1999","5","Karnataka","Belgaum","0.0","0.38","0.0","2.29","145.36","159.08","363.31","95.07","76.61","230.79","4.19","0.26"
"75","2000","5","Karnataka","Belgaum","0.0","0.0","0.0","31.86","130.73","147.79","337.54","212.01","168.47","97.27","10.82","4.08"
"75","2001","5","Karnataka","Belgaum","0.02","0.0","1.82","27.58","18.91","76.75","342.92","172.05","84.31","120.65","36.51","1.97"
"75","2002","5","Karnataka","Belgaum","0.02","1.14","0.68","14.53","198.48","129.52","137.54","262.39","35.44","154.87","1.25","0.04"
"75","2003","5","Karnataka","Belgaum","0.0","2.98","15.28","36.18","19.14","259.78","159.78","130.11","59.78","137.12","4.09","0.02"
"75","2004","5","Karnataka","Belgaum","0.0","0.0","1.47","18.22","119.95","160.98","242.33","298.59","83.3","63.84","29.73","0.0"
"75","2005","5","Karnataka","Belgaum","0.01","0.38","3.01","79.62","22.12","373.72","436.07","272.18","334.49","146.37","3.04","0.08"
"75","2006","5","Karnataka","Belgaum","0.0","0.0","57.09","8.85","142.66","161.2","449.87","328.84","177.92","164.65","44.39","0.0"
"75","2007","5","Karnataka","Belgaum","0.0","0.0","0.0","41.58","38.83","322.46","468.45","346.31","263.19","47.14","74.74","0.59"
"75","2008","5","Karnataka","Belgaum","0.0","18.53","12.26","71.98","24.25","113.84","291.96","358.13","208.31","69.89","18.91","20.97"
"75","2009","5","Karnataka","Belgaum","0.0","0.0","9.47","15.48","48.12","228.99","495.47","188.38","220.72","236.97","126.44","1.78"
"75","2010","5","Karnataka","Belgaum","0.1","0.03","0.12","30.53","9.51","346.02","372.67","275.43","294.64","192.7","118.62","3.78"
"75","2011","5","Karnataka","Belgaum","0.0","2.36","0.02","79.33","48.76","151.35","460.1","311.14","198.17","174.02","13.45","0.08"
"75","2012","5","Karnataka","Belgaum","0.0","0.0","0.0","59.51","23.14","56.3","306.54","236.93","126.8","95.08","26.5","0.24"
"75","2013","5","Karnataka","Belgaum","0.0","6.25","3.87","28.44","48.96","256.01","431.85","155.93","215.87","100.51","7.86","1.41"
"75","2014","5","Karnataka","Belgaum","0.0","0.63","13.83","23.04","93.21","81.83","592.38","319.32","103.15","193.82","51.92","30.44"
"75","2015","5","Karnataka","Belgaum","0.01","0.0","38.65","57.77","81.11","145.4","240.55","132.01","78.02","97.07","39.38","0.05"
"77","1966","5","Karnataka","Bidar","20.6","17.44","15.15","13.4","12.02","10.91","92.9","108.14","123.75","57.5","35.74","26.71"
"77","1967","5","Karnataka","Bidar","4.43","0.32","31.8","12.05","13.09","171.9","381.66","114.63","192.87","19.93","2.22","17.23"
"77","1968","5","Karnataka","Bidar","5.57","11.39","25.55","21.54","13.33","136.72","203.26","23.57","314.08","49.86","16.87","0.93"
"77","1969","5","Karnataka","Bidar","0.63","0.0","4.71","19.21","23.75","131.87","239.22","125.8","337.99","30.85","39.95","1.43"
"77","1970","5","Karnataka","Bidar","23.05","19.11","16.36","14.33","12.75","51.24","93.43","123.75","123.75","61.41","36.96","27.36"
"77","1971","5","Karnataka","Bidar","21.91","18.34","15.81","13.91","12.43","11.24","10.27","47.68","79.01","56.48","35.09","26.33"
"77","1972","5","Karnataka","Bidar","21.26","17.89","15.48","13.65","12.23","11.07","10.12","9.33","12.0","10.77","9.8","9.0"
"77","1973","5","Karnataka","Bidar","8.33","7.76","7.27","6.84","6.46","6.12","24.82","123.75","120.04","123.75","61.21","36.87"
"77","1974","5","Karnataka","Bidar","0.0","0.0","1.84","29.86","28.61","167.5","122.47","148.16","202.75","146.85","0.57","0.0"
"77","1975","5","Karnataka","Bidar","8.01","4.04","32.12","6.39","21.6","104.91","269.78","196.74","397.65","159.67","7.56","0.0"
"77","1976","5","Karnataka","Bidar","0.0","0.0","4.63","42.79","17.1","168.36","292.85","279.07","126.15","8.44","35.3","0.0"
"77","1977","5","Karnataka","Bidar","0.0","0.8","28.73","29.41","28.97","165.4","201.73","154.71","79.9","61.66","57.64","1.74"
"77","1978","5","Karnataka","Bidar","5.27","14.0","5.3","34.78","57.33","223.19","288.02","233.51","193.67","61.36","35.12","7.54"
"77","1979","5","Karnataka","Bidar","5.27","10.11","7.19","11.34","59.98","174.61","157.26","103.69","313.22","18.26","62.7","0.89"
